Files,Intelligibility,Phoneme Quality,Mispronunciation,Stress,Intonation,Pause Placement,MTI
vijje_Sentence_L1_27_POT_1.npy,1,1,1,1,0,1,0
maheshaa_Phoneme_L5_64-2_RIDDANCE_1.npy,1,1,1,1,1,1,0
kiru_Phoneme_L8_10-2_CHARACTERS_1.npy,1,1,1,0,1,1,1
triesa_Sentence_L1_15_PLEASE_1.npy,1,1,0,0,1,1,1
triesa_Sentence_L1_15_PUSH_1.npy,1,1,0,0,1,1,1
triesa_Sentence_L1_15_THE_1.npy,1,1,0,0,1,1,1
triesa_Sentence_L1_15_SUGAR_1.npy,1,1,0,0,1,1,1
triesa_Sentence_L1_15_BOWL_1.npy,1,1,0,0,1,1,1
triesa_Sentence_L1_15_TO_1.npy,1,1,0,0,1,1,1
triesa_Sentence_L1_15_ME_1.npy,1,1,0,0,1,1,1
vishal1_Phoneme_L2_70-1_BACK_1.npy,1,1,1,1,1,1,0
kiru_Phoneme_L1_97-1_WORSE_1.npy,1,1,0,0,0,1,1
bibin_Phoneme_L5_61-1_LOUDNESS_1.npy,1,1,1,1,1,1,0
bibin_Stress_L4_4_I_1.npy,1,1,1,1,0,1,1
bibin_Stress_L4_4_WAS_1.npy,1,1,1,1,0,1,1
bibin_Stress_L4_4_HERE_1.npy,1,1,1,1,0,1,1
jeeva_Phoneme_L7_18-2_FELL_1.npy,1,1,1,1,1,1,0
madhavi_Phoneme_L2_77-1_CHOKE_1.npy,0,0,0,0,0,0,1
venkatt_Phoneme_L8_38-1_BEING_1.npy,1,1,1,1,0,1,0
maheshaa_Stress_L4_35_HE_1.npy,0,0,0,0,1,1,1
maheshaa_Stress_L4_35_WAS_1.npy,0,0,0,0,1,1,1
maheshaa_Stress_L4_35_VERY_1.npy,0,0,0,0,1,1,1
maheshaa_Stress_L4_35_AMAZING_1.npy,0,0,0,0,1,1,1
nandini_Phoneme_L4_29-1_DRAW_1.npy,1,0,0,0,0,1,0
vijje_Phoneme_L6_14-3_COD_1.npy,1,1,1,0,1,1,0
vishal1_Phoneme_L5_56-1_ADOPTS_1.npy,1,1,0,0,1,1,1
venkatt_Stress_L1_6_REASONABLENESS_1.npy,0,0,0,0,0,1,1
jeeva_Sentence_L2_49_WAIT_1.npy,1,0,0,0,1,1,0
jeeva_Sentence_L2_49_A_1.npy,1,0,0,0,1,1,0
jeeva_Sentence_L2_49_PLEASE_1.npy,1,0,0,0,1,1,0
venktapa_Phoneme_L5_91-2_HUNDREDTH_1.npy,1,1,1,0,1,1,1
bharati_Phoneme_L5_97-1_SHELVE_1.npy,1,1,1,0,1,1,0
venktapa_Stress_L4_23_SEND_1.npy,1,1,0,0,1,1,1
venktapa_Stress_L4_23_THEM_1.npy,1,1,0,0,1,1,1
venktapa_Stress_L4_23_LIGHTER_1.npy,1,1,0,0,1,1,1
venktapa_Phoneme_L3_6-1_ROOM_1.npy,1,1,0,0,1,1,0
bibin_Sentence_L1_75_YOU_1.npy,0,0,0,0,0,0,1
bibin_Sentence_L1_75_LEFT_1.npy,0,0,0,0,0,0,1
bibin_Sentence_L1_75_YOUR_1.npy,0,0,0,0,0,0,1
bibin_Sentence_L1_75_COAT_1.npy,0,0,0,0,0,0,1
bibin_Sentence_L1_75_IN_1.npy,0,0,0,0,0,0,1
bibin_Sentence_L1_75_THE_1.npy,0,0,0,0,0,0,1
bibin_Sentence_L1_75_BOAT_1.npy,0,0,0,0,0,0,1
triesa_Sentence_L1_5_THE_1.npy,1,1,1,0,1,1,0
triesa_Sentence_L1_5_PIG_1.npy,1,1,1,0,1,1,0
triesa_Sentence_L1_5_IS_1.npy,1,1,1,0,1,1,0
triesa_Sentence_L1_5_LICKING_1.npy,1,1,1,0,1,1,0
triesa_Sentence_L1_5_THE_2.npy,1,1,1,0,1,1,0
triesa_Sentence_L1_5_RUBBISH_1.npy,1,1,1,0,1,1,0
triesa_Sentence_L1_5_BIN_1.npy,1,1,1,0,1,1,0
venkatt_Sentence_L1_9_LITTLE_1.npy,1,0,0,0,0,1,1
venkatt_Sentence_L1_9_LINDA_1.npy,1,0,0,0,0,1,1
venkatt_Sentence_L1_9_HIT_1.npy,1,0,0,0,0,1,1
venkatt_Sentence_L1_9_THE_1.npy,1,0,0,0,0,1,1
venkatt_Sentence_L1_9_BALL_1.npy,1,0,0,0,0,1,1
venkatt_Sentence_L1_9_OVER_1.npy,1,0,0,0,0,1,1
venkatt_Sentence_L1_9_THE_2.npy,1,0,0,0,0,1,1
venkatt_Sentence_L1_9_HILL_1.npy,1,0,0,0,0,1,1
madhavi_Stress_L3_38_I_1.npy,1,1,0,0,1,1,1
madhavi_Stress_L3_38_NEED_1.npy,1,1,0,0,1,1,1
madhavi_Stress_L3_38_SOME_1.npy,1,1,0,0,1,1,1
madhavi_Stress_L3_38_PEOPLE_1.npy,1,1,0,0,1,1,1
triesa_Phoneme_L6_20-3_PULL_1.npy,1,1,1,1,0,1,0
nandini_Phoneme_L4_11-1_FORWARD_1.npy,1,0,1,0,1,1,0
triesa_Sentence_L3_37_I_1.npy,1,1,0,1,1,1,1
triesa_Sentence_L3_37_HONOR_1.npy,1,1,0,1,1,1,1
triesa_Sentence_L3_37_MY_1.npy,1,1,0,1,1,1,1
stephy_Phoneme_L8_36-1_GROWER_1.npy,1,1,0,0,1,1,1
bharati_Phoneme_L4_5-1_LABOUR_1.npy,1,1,1,1,1,1,0
jeeva_Sentence_L3_48_A_1.npy,1,0,0,0,0,1,1
jeeva_Sentence_L3_48_MOTH_1.npy,1,0,0,0,0,1,1
jeeva_Sentence_L3_48_ALONG_1.npy,1,0,0,0,0,1,1
jeeva_Sentence_L3_48_THE_1.npy,1,0,0,0,0,1,1
jeeva_Sentence_L3_48_PATH_1.npy,1,0,0,0,0,1,1
jeeva_Sentence_L3_48_THROUGH_1.npy,1,0,0,0,0,1,1
jeeva_Sentence_L3_48_OTTO'S_1.npy,1,0,0,0,0,1,1
vijje_Phoneme_L5_66-2_ATMOSPHERE_1.npy,1,0,0,0,0,1,0
anju_Sentence_L2_57_CAN_1.npy,1,1,0,0,1,1,1
anju_Sentence_L2_57_MY_1.npy,1,1,0,0,1,1,1
anju_Sentence_L2_57_COUSIN_1.npy,1,1,0,0,1,1,1
anju_Sentence_L2_57_PICK_1.npy,1,1,0,0,1,1,1
anju_Sentence_L2_57_THE_1.npy,1,1,0,0,1,1,1
anju_Sentence_L2_57_COLOUR_1.npy,1,1,0,0,1,1,1
venktapa_Phoneme_L4_28-1_DREW_1.npy,1,0,0,0,1,1,0
venktapa_Stress_L1_15_DISBELIEVE_1.npy,1,1,0,0,0,1,0
bibin_Phoneme_L3_2-1_RAN_1.npy,0,0,0,0,0,0,1
bibin_Sentence_L3_72_HERE_1.npy,0,0,0,0,1,0,0
bibin_Sentence_L3_72_THEY_1.npy,0,0,0,0,1,0,0
bibin_Sentence_L3_72_DID_1.npy,0,0,0,0,1,0,0
bibin_Sentence_L3_72_NOT_1.npy,0,0,0,0,1,0,0
bibin_Sentence_L3_72_NEED_1.npy,0,0,0,0,1,0,0
bibin_Sentence_L3_72_TO_1.npy,0,0,0,0,1,0,0
bibin_Sentence_L3_72_BE_1.npy,0,0,0,0,1,0,0
bibin_Sentence_L3_72_IN_1.npy,0,0,0,0,1,0,0
venkatt_Phoneme_L3_9-2_SEND_1.npy,1,1,1,1,0,1,1
vijje_Phoneme_L5_12-1_OWL_1.npy,0,0,0,0,0,0,1
venktapa_Sentence_L3_2_SHE_1.npy,1,0,0,0,1,1,1
venktapa_Sentence_L3_2_LOOKED_1.npy,1,0,0,0,1,1,1
venktapa_Sentence_L3_2_AS_1.npy,1,0,0,0,1,1,1
venktapa_Sentence_L3_2_IF_1.npy,1,0,0,0,1,1,1
venktapa_Sentence_L3_2_HE_1.npy,1,0,0,0,1,1,1
venktapa_Sentence_L3_2_HAD_1.npy,1,0,0,0,1,1,1
venktapa_Sentence_L3_2_SOMEHOW_1.npy,1,0,0,0,1,1,1
venktapa_Sentence_L3_2_DISAPPOINTED_1.npy,1,0,0,0,1,1,1
venktapa_Sentence_L3_2_THE_1.npy,1,0,0,0,1,1,1
venktapa_Sentence_L3_2_WHOLE_1.npy,1,0,0,0,1,1,1
venktapa_Sentence_L3_2_HUMAN_1.npy,1,0,0,0,1,1,1
venkatt_Phoneme_L6_28-1_PURSE_1.npy,1,1,0,0,0,1,0
venktapa_Phoneme_L2_69-1_PICK_1.npy,1,1,1,1,1,1,0
maheshaa_Phoneme_L3_12-1_NANE_1.npy,1,1,1,1,1,1,0
vishal1_Phoneme_L2_92-2_CHEW_1.npy,1,1,1,1,0,1,0
vishal1_Phoneme_L5_37-2_CURE_1.npy,1,1,1,1,1,1,0
venktapa_Phoneme_L8_35-2_ROYAL_1.npy,1,1,1,0,0,1,1
jeeva_Phoneme_L5_86-1_MISSED_1.npy,1,1,1,1,1,1,0
jeeva_Phoneme_L1_12-2_NEVER_1.npy,1,1,1,1,1,1,1
madhavi_Sentence_L1_22_ON_1.npy,1,1,0,0,1,1,1
madhavi_Sentence_L1_22_MONDAY_1.npy,1,1,0,0,1,1,1
madhavi_Sentence_L1_22_HE_1.npy,1,1,0,0,1,1,1
madhavi_Sentence_L1_22_HAD_1.npy,1,1,0,0,1,1,1
madhavi_Sentence_L1_22_SUCH_1.npy,1,1,0,0,1,1,1
madhavi_Sentence_L1_22_TROUBLE_1.npy,1,1,0,0,1,1,1
madhavi_Sentence_L1_22_WRAPPING_1.npy,1,1,0,0,1,1,1
madhavi_Sentence_L1_22_THE_1.npy,1,1,0,0,1,1,1
madhavi_Sentence_L1_22_BUNDLE_1.npy,1,1,0,0,1,1,1
madhavi_Sentence_L1_22_OF_1.npy,1,1,0,0,1,1,1
venkatt_Phoneme_L7_14-2_PEPPER_1.npy,1,1,1,0,0,1,0
vishal1_Phoneme_L2_80-2_RIDGES_1.npy,1,1,1,0,1,1,0
stephy_Phoneme_L1_114-2_SHORT_1.npy,1,0,0,0,1,1,0
stephy_Phoneme_L8_42-1_GOING_1.npy,1,1,1,0,1,1,1
bharati_Phoneme_L6_6-2_RICH_1.npy,1,1,1,0,1,1,0
venktapa_Stress_L2_43_HANDSOME_1.npy,1,1,0,1,1,1,1
madhavi_Phoneme_L6_27-1_BEAT_1.npy,1,1,1,0,1,1,1
stephy_Sentence_L1_82_HOW_1.npy,1,0,0,0,1,1,1
stephy_Sentence_L1_82_MANY_1.npy,1,0,0,0,1,1,1
stephy_Sentence_L1_82_SOUNDS_1.npy,1,0,0,0,1,1,1
stephy_Sentence_L1_82_CAN_1.npy,1,0,0,0,1,1,1
stephy_Sentence_L1_82_THE_1.npy,1,0,0,0,1,1,1
stephy_Sentence_L1_82_MACHINE_1.npy,1,0,0,0,1,1,1
vishal1_Phoneme_L2_20-1_RIBBON_1.npy,1,1,1,1,1,1,0
anju_Sentence_L3_95_HE_1.npy,1,1,0,0,0,1,1
anju_Sentence_L3_95_WHAT_1.npy,1,1,0,0,0,1,1
anju_Sentence_L3_95_DO_1.npy,1,1,0,0,0,1,1
anju_Sentence_L3_95_YOU_1.npy,1,1,0,0,0,1,1
anju_Sentence_L3_95_THINK_1.npy,1,1,0,0,0,1,1
anju_Sentence_L3_95_YOU_2.npy,1,1,0,0,0,1,1
anju_Sentence_L3_95_ARE_1.npy,1,1,0,0,0,1,1
triesa_Stress_L3_34_I_1.npy,1,0,0,0,1,1,1
triesa_Stress_L3_34_MUST_1.npy,1,0,0,0,1,1,1
triesa_Stress_L3_34_TELL_1.npy,1,0,0,0,1,1,1
triesa_Stress_L3_34_HIM_1.npy,1,0,0,0,1,1,1
maheshaa_Phoneme_L1_67-1_SUE_1.npy,0,0,0,0,0,0,1
venktapa_Phoneme_L2_33-1_TON_1.npy,0,0,0,0,0,0,1
bharati_Phoneme_L1_64-1_LEATHER_1.npy,1,1,1,1,1,1,0
vijje_Phoneme_L5_34-1_ASSUME_1.npy,1,0,0,0,1,1,1
nandini_Intonation_L3_26_DON'T_1.npy,1,1,1,1,0,1,0
nandini_Intonation_L3_26_BE_1.npy,1,1,1,1,0,1,0
nandini_Intonation_L3_26_LATE_1.npy,1,1,1,1,0,1,0
venktapa_Phoneme_L4_11-2_HOVERED_1.npy,1,1,0,1,1,1,1
venktapa_Phoneme_L3_13-1_SANE_1.npy,0,0,0,0,0,0,1
madhavi_Sentence_L3_9_VAPOR_1.npy,1,1,1,0,1,1,1
madhavi_Sentence_L3_9_PRESSURE_1.npy,1,1,1,0,1,1,1
jeeva_Sentence_L2_29_THE_1.npy,1,0,0,0,1,0,1
jeeva_Sentence_L2_29_MAN_1.npy,1,0,0,0,1,0,1
jeeva_Sentence_L2_29_DIDN'T_1.npy,1,0,0,0,1,0,1
jeeva_Sentence_L2_29_KNOW_1.npy,1,0,0,0,1,0,1
jeeva_Sentence_L2_29_WHETHER_1.npy,1,0,0,0,1,0,1
jeeva_Sentence_L2_29_THE_2.npy,1,0,0,0,1,0,1
jeeva_Sentence_L2_29_OTHER_1.npy,1,0,0,0,1,0,1
jeeva_Sentence_L2_29_BOOK_1.npy,1,0,0,0,1,0,1
jeeva_Sentence_L2_29_WAS_1.npy,1,0,0,0,1,0,1
jeeva_Sentence_L2_29_THERE_1.npy,1,0,0,0,1,0,1
venktapa_Phoneme_L1_71-2_ZEST_1.npy,0,0,0,0,0,0,1
madhavi_Intonation_L3_26_DON'T_1.npy,1,0,0,0,1,1,1
madhavi_Intonation_L3_26_BE_1.npy,1,0,0,0,1,1,1
madhavi_Intonation_L3_26_LATE_1.npy,1,0,0,0,1,1,1
triesa_Phoneme_L2_84-2_LODGING_1.npy,1,1,1,1,1,1,0
venkatt_Phoneme_L2_34-1_TUNE_1.npy,0,0,0,0,0,0,1
bharati_Phoneme_L1_3-2_VOLE_1.npy,1,1,1,1,1,1,0
nandini_Intonation_L1_15_THANK_1.npy,1,1,0,0,1,1,1
nandini_Intonation_L1_15_YOU_1.npy,1,1,0,0,1,1,1
stephy_Phoneme_L5_65-2_SHORTENED_1.npy,1,1,1,0,1,1,0
anju_Sentence_L1_53_A_1.npy,1,0,0,0,1,1,1
anju_Sentence_L1_53_DOG'S_1.npy,1,0,0,0,1,1,1
anju_Sentence_L1_53_BARK_1.npy,1,0,0,0,1,1,1
anju_Sentence_L1_53_CAN'T_1.npy,1,0,0,0,1,1,1
anju_Sentence_L1_53_HARM_1.npy,1,0,0,0,1,1,1
stephy_Phoneme_L3_4-1_SON_1.npy,1,1,1,0,0,1,0
jeeva_Sentence_L1_52_THE_1.npy,1,1,1,0,0,0,1
jeeva_Sentence_L1_52_FIRE_1.npy,1,1,1,0,0,0,1
jeeva_Sentence_L1_52_ALARM_1.npy,1,1,1,0,0,0,1
jeeva_Sentence_L1_52_STARTED_1.npy,1,1,1,0,0,0,1
jeeva_Sentence_L1_52_TO_1.npy,1,1,1,0,0,0,1
jeeva_Sentence_L1_52_RING_1.npy,1,1,1,0,0,0,1
jeeva_Sentence_L1_52_IN_1.npy,1,1,1,0,0,0,1
jeeva_Sentence_L1_52_THE_2.npy,1,1,1,0,0,0,1
jeeva_Sentence_L1_52_BAR_1.npy,1,1,1,0,0,0,1
stephy_Sentence_L3_94_CONTINUOUS_1.npy,1,1,0,0,1,1,0
stephy_Sentence_L3_94_ADMINISTRATION_1.npy,1,1,0,0,1,1,0
stephy_Sentence_L3_94_IS_1.npy,1,1,0,0,1,1,0
stephy_Sentence_L3_94_NOT_1.npy,1,1,0,0,1,1,0
stephy_Sentence_L3_94_RECOMMENDED_1.npy,1,1,0,0,1,1,0
stephy_Sentence_L3_94_FOR_1.npy,1,1,0,0,1,1,0
madhavi_Sentence_L2_4_THEY_1.npy,1,0,0,0,1,1,1
madhavi_Sentence_L2_4_ATE_1.npy,1,0,0,0,1,1,1
madhavi_Sentence_L2_4_BAKED_1.npy,1,0,0,0,1,1,1
madhavi_Sentence_L2_4_BISCUITS_1.npy,1,0,0,0,1,1,1
madhavi_Sentence_L2_4_AND_1.npy,1,0,0,0,1,1,1
jeeva_Sentence_L3_90_ABOUT_1.npy,1,0,0,0,0,0,1
jeeva_Sentence_L3_90_DAWN_1.npy,1,0,0,0,0,0,1
jeeva_Sentence_L3_90_HE_1.npy,1,0,0,0,0,0,1
jeeva_Sentence_L3_90_GOT_1.npy,1,0,0,0,0,0,1
jeeva_Sentence_L3_90_UP_1.npy,1,0,0,0,0,0,1
jeeva_Sentence_L3_90_TO_1.npy,1,0,0,0,0,0,1
vishal1_Stress_L3_12_WHEN_1.npy,0,0,0,0,0,0,1
vishal1_Stress_L3_12_DOES_1.npy,0,0,0,0,0,0,1
vishal1_Stress_L3_12_THE_1.npy,0,0,0,0,0,0,1
vishal1_Stress_L3_12_TRAIN_1.npy,0,0,0,0,0,0,1
vishal1_Phoneme_L2_27-1_TAP_1.npy,1,1,1,1,0,1,0
nandini_Sentence_L1_38_ANDY_1.npy,1,0,1,0,0,0,0
nandini_Sentence_L1_38_PLANNED_1.npy,1,0,1,0,0,0,0
nandini_Sentence_L1_38_HIS_1.npy,1,0,1,0,0,0,0
nandini_Sentence_L1_38_ADVENTURE_1.npy,1,0,1,0,0,0,0
nandini_Sentence_L1_38_AND_1.npy,1,0,1,0,0,0,0
nandini_Sentence_L1_38_THEN_1.npy,1,0,1,0,0,0,0
nandini_Sentence_L1_38_PACKED_1.npy,1,0,1,0,0,0,0
nandini_Sentence_L1_38_HIS_2.npy,1,0,1,0,0,0,0
nandini_Sentence_L1_38_KNAPSACK_1.npy,1,0,1,0,0,0,0
bibin_Phoneme_L7_7-2_CORK_1.npy,1,1,1,1,1,1,0
maheshaa_Phoneme_L1_141-2_EAR_1.npy,1,1,1,0,0,1,0
venktapa_Phoneme_L5_23-1_SCORE_1.npy,1,1,1,1,0,1,0
bharati_Phoneme_L6_27-2_BIT_1.npy,1,1,1,1,1,1,1
venktapa_Intonation_L2_7_ON_1.npy,0,0,0,0,0,0,1
venktapa_Intonation_L2_7_IS_1.npy,0,0,0,0,0,0,1
stephy_Stress_L1_7_ABOUT_1.npy,1,0,0,0,1,1,1
venktapa_Phoneme_L5_24-1_SPHERE_1.npy,0,0,0,0,0,0,1
vijje_Sentence_L1_57_SHE_1.npy,0,0,0,0,1,1,1
vijje_Sentence_L1_57_SORTED_1.npy,0,0,0,0,1,1,1
vijje_Sentence_L1_57_FOUR_1.npy,0,0,0,0,1,1,1
vijje_Sentence_L1_57_MORE_1.npy,0,0,0,0,1,1,1
vijje_Sentence_L1_57_CORN_1.npy,0,0,0,0,1,1,1
vijje_Sentence_L1_57_BAGS_1.npy,0,0,0,0,1,1,1
vijje_Sentence_L1_57_FOR_1.npy,0,0,0,0,1,1,1
vijje_Sentence_L1_57_HER_1.npy,0,0,0,0,1,1,1
vijje_Sentence_L1_57_WORK_1.npy,0,0,0,0,1,1,1
vijje_Sentence_L1_57_IN_1.npy,0,0,0,0,1,1,1
vijje_Sentence_L1_57_THE_1.npy,0,0,0,0,1,1,1
vijje_Sentence_L1_57_STORE_1.npy,0,0,0,0,1,1,1
venktapa_Phoneme_L1_114-1_SORT_1.npy,1,1,0,0,0,1,0
bharati_Phoneme_L8_11-2_MENACE_1.npy,0,0,0,0,0,0,1
jeeva_Phoneme_L7_13-1_LATE_1.npy,1,1,0,0,1,1,1
jeeva_Sentence_L1_34_LET'S_1.npy,1,1,0,0,0,1,1
jeeva_Sentence_L1_34_SEND_1.npy,1,1,0,0,0,1,1
jeeva_Sentence_L1_34_TEN_1.npy,1,1,0,0,0,1,1
jeeva_Sentence_L1_34_GENTLE_1.npy,1,1,0,0,0,1,1
jeeva_Sentence_L1_34_HENS_1.npy,1,1,0,0,0,1,1
bharati_Phoneme_L2_30-1_WRAP_1.npy,1,1,1,1,1,1,0
madhavi_Phoneme_L5_74-2_BATTLES_1.npy,1,1,0,0,0,1,1
bharati_Sentence_L3_46_COTTAGE_1.npy,1,0,0,0,0,1,1
bharati_Sentence_L3_46_CHEESE_1.npy,1,0,0,0,0,1,1
bharati_Sentence_L3_46_WITH_1.npy,1,0,0,0,0,1,1
bharati_Sentence_L3_46_CHIVES_1.npy,1,0,0,0,0,1,1
bharati_Sentence_L3_46_IS_1.npy,1,0,0,0,0,1,1
bibin_Sentence_L3_20_HOW_1.npy,1,1,0,0,1,1,1
bibin_Sentence_L3_20_DID_1.npy,1,1,0,0,1,1,1
bibin_Sentence_L3_20_ONE_1.npy,1,1,0,0,1,1,1
bibin_Sentence_L3_20_JOIN_1.npy,1,1,0,0,1,1,1
vijje_Sentence_L2_62_SHE_1.npy,1,0,0,0,1,1,1
vijje_Sentence_L2_62_FOUND_1.npy,1,0,0,0,1,1,1
vijje_Sentence_L2_62_HER_1.npy,1,0,0,0,1,1,1
vijje_Sentence_L2_62_FAVOURITE_1.npy,1,0,0,0,1,1,1
vijje_Sentence_L2_62_PHOTOGRAPHER_1.npy,1,0,0,0,1,1,1
madhavi_Stress_L1_15_DISBELIEVE_1.npy,1,1,0,0,1,1,1
madhavi_Phoneme_L1_74-1_BUSES_1.npy,1,1,0,0,0,1,1
venkatt_Phoneme_L3_6-1_ROOM_1.npy,1,1,1,1,0,1,0
venkatt_Sentence_L1_88_THEY_1.npy,1,0,0,0,0,1,1
venkatt_Sentence_L1_88_TRAIN_1.npy,1,0,0,0,0,1,1
venkatt_Sentence_L1_88_FOR_1.npy,1,0,0,0,0,1,1
venkatt_Sentence_L1_88_THE_1.npy,1,0,0,0,0,1,1
venkatt_Sentence_L1_88_RACE_1.npy,1,0,0,0,0,1,1
venkatt_Sentence_L1_88_EVERY_1.npy,1,0,0,0,0,1,1
venkatt_Sentence_L1_88_DAY_1.npy,1,0,0,0,0,1,1
triesa_Stress_L3_45_CAN_1.npy,1,1,1,1,1,1,0
bharati_Phoneme_L2_37-1_TOWN_1.npy,1,1,1,1,1,1,0
kiru_Stress_L1_9_ATTRACTIVE_1.npy,1,1,0,0,0,1,1
nandini_Sentence_L3_36_HOW_1.npy,1,0,1,0,0,1,0
nandini_Sentence_L3_36_ABOUT_1.npy,1,0,1,0,0,1,0
nandini_Sentence_L3_36_ME_1.npy,1,0,1,0,0,1,0
nandini_Sentence_L3_36_TRYING_1.npy,1,0,1,0,0,1,0
nandini_Sentence_L3_36_TO_1.npy,1,0,1,0,0,1,0
nandini_Sentence_L3_36_HELP_1.npy,1,0,1,0,0,1,0
nandini_Sentence_L3_36_HER_1.npy,1,0,1,0,0,1,0
nandini_Sentence_L3_36_GET_1.npy,1,0,1,0,0,1,0
nandini_Sentence_L3_36_HER_2.npy,1,0,1,0,0,1,0
nandini_Sentence_L3_36_JOB_1.npy,1,0,1,0,0,1,0
triesa_Phoneme_L1_131-1_NATION_1.npy,1,1,1,0,0,1,1
venktapa_Phoneme_L8_31-2_BOWER_1.npy,1,0,0,0,1,1,1
anju_Phoneme_L5_44-2_FROM_1.npy,1,1,1,0,1,1,0
jeeva_Phoneme_L2_20-2_RIVER_1.npy,1,1,1,0,0,1,1
kiru_Phoneme_L5_54-2_INTERRUPTS_1.npy,1,0,0,0,0,1,1
jeeva_Sentence_L3_19_APPROACH_1.npy,1,0,0,0,1,1,1
jeeva_Sentence_L3_19_YOUR_1.npy,1,0,0,0,1,1,1
jeeva_Sentence_L3_19_INTERVIEW_1.npy,1,0,0,0,1,1,1
jeeva_Sentence_L3_19_WITH_1.npy,1,0,0,0,1,1,1
jeeva_Sentence_L3_19_STATUESQUE_1.npy,1,0,0,0,1,1,1
triesa_Phoneme_L3_2-2_RANG_1.npy,1,1,1,0,1,1,0
triesa_Stress_L4_32_TAKE_1.npy,1,1,1,0,1,1,1
triesa_Stress_L4_32_IT_1.npy,1,1,1,0,1,1,1
triesa_Stress_L4_32_TO_1.npy,1,1,1,0,1,1,1
triesa_Stress_L4_32_JOHN_1.npy,1,1,1,0,1,1,1
nandini_Phoneme_L2_72-1_DOCK_1.npy,1,1,1,0,0,1,0
stephy_Phoneme_L1_4-1_FERRY_1.npy,1,1,1,0,1,1,0
nandini_Phoneme_L4_10-2_REVEAL_1.npy,1,1,1,1,0,1,0
maheshaa_Sentence_L2_99_LIONS_1.npy,0,0,0,0,1,1,0
maheshaa_Sentence_L2_99_LIKE_1.npy,0,0,0,0,1,1,0
maheshaa_Sentence_L2_99_TO_1.npy,0,0,0,0,1,1,0
maheshaa_Sentence_L2_99_LAZE_1.npy,0,0,0,0,1,1,0
maheshaa_Sentence_L2_99_IN_1.npy,0,0,0,0,1,1,0
maheshaa_Sentence_L2_99_THE_1.npy,0,0,0,0,1,1,0
maheshaa_Sentence_L2_99_SUN_1.npy,0,0,0,0,1,1,0
maheshaa_Phoneme_L5_8-2_WIN_1.npy,1,1,1,1,1,1,0
venkatt_Phoneme_L1_134-2_OCCASION_1.npy,1,0,0,0,0,1,0
madhavi_Phoneme_L1_6-1_FEW_1.npy,1,1,1,1,1,1,0
venktapa_Sentence_L4_28_DID_1.npy,1,1,0,0,1,1,1
venktapa_Sentence_L4_28_YOU_1.npy,1,1,0,0,1,1,1
venktapa_Sentence_L4_28_IT_1.npy,1,1,0,0,1,1,1
venktapa_Sentence_L4_28_MUST_1.npy,1,1,0,0,1,1,1
venktapa_Sentence_L4_28_HAVE_1.npy,1,1,0,0,1,1,1
venktapa_Sentence_L4_28_BEEN_1.npy,1,1,0,0,1,1,1
venktapa_Sentence_L4_28_OLD_1.npy,1,1,0,0,1,1,1
vishal1_Phoneme_L1_82-1_HEARSE_1.npy,0,0,0,0,0,0,1
stephy_Phoneme_L1_62-1_ARTHUR_1.npy,1,1,1,1,0,1,0
bharati_Sentence_L3_97_SUCH_1.npy,1,1,1,1,1,1,1
bharati_Sentence_L3_97_OPTIMISM_1.npy,1,1,1,1,1,1,1
bharati_Sentence_L3_97_WAS_1.npy,1,1,1,1,1,1,1
bharati_Sentence_L3_97_COMPLETELY_1.npy,1,1,1,1,1,1,1
stephy_Sentence_L4_1_THAT'S_1.npy,1,1,0,0,0,1,1
stephy_Sentence_L4_1_A_1.npy,1,1,0,0,0,1,1
stephy_Sentence_L4_1_NICE_1.npy,1,1,0,0,0,1,1
stephy_Sentence_L4_1_I_1.npy,1,1,0,0,0,1,1
stephy_Sentence_L4_1_HAVEN'T_1.npy,1,1,0,0,0,1,1
stephy_Sentence_L4_1_SEEN_1.npy,1,1,0,0,0,1,1
stephy_Sentence_L4_1_IT_1.npy,1,1,0,0,0,1,1
stephy_Sentence_L4_1_HAVE_1.npy,1,1,0,0,0,1,1
stephy_Stress_L1_39_HICCOUGH_1.npy,0,0,0,0,0,0,1
jeeva_Phoneme_L1_4-2_VERY_1.npy,1,1,1,1,1,1,0
venkatt_Sentence_L3_27_ABSOLUTION_1.npy,0,0,0,0,1,1,1
venkatt_Sentence_L3_27_FOR_1.npy,0,0,0,0,1,1,1
venkatt_Sentence_L3_27_HIS_1.npy,0,0,0,0,1,1,1
madhavi_Phoneme_L2_67-1_THICKER_1.npy,1,0,0,0,0,1,1
jeeva_Phoneme_L2_34-1_TUNE_1.npy,1,1,1,1,1,1,0
nandini_Stress_L4_11_I_1.npy,1,0,1,0,0,1,0
nandini_Stress_L4_11_WAS_1.npy,1,0,1,0,0,1,0
nandini_Stress_L4_11_IN_1.npy,1,0,1,0,0,1,0
nandini_Stress_L4_11_LONDON_1.npy,1,0,1,0,0,1,0
bibin_Phoneme_L2_92-1_SHOE_1.npy,1,1,1,1,1,1,0
bharati_Phoneme_L5_59-1_CERTAIN_1.npy,1,1,1,1,1,1,0
maheshaa_Phoneme_L7_30-2_WORRY_1.npy,1,1,1,0,1,1,0
jeeva_Phoneme_L5_14-2_PULLS_1.npy,1,1,1,1,1,1,0
stephy_Phoneme_L1_92-2_MOUTH_1.npy,1,1,0,0,1,1,1
